Price,Close,High,Low,Open,Volume
2020-04-14,62.7429313659668,63.26461680088407,60.923466061815894,61.49028400054519,63358000
2020-04-15,62.34967803955078,63.23287746103691,61.19422699271191,61.81459930556667,42236000
2020-04-16,62.35612106323242,63.14609305744218,61.402504500274134,62.837641603060725,57896000
2020-04-17,63.42578887939453,63.971279654647915,62.781115555550386,63.55968059070784,51050000
2020-04-20,62.54060745239258,63.317685654952015,62.30703754716347,62.97402557231371,35292000
2020-04-21,60.111183166503906,61.98767228700058,59.756116084668555,61.62616202853529,49648000
2020-04-22,62.40473175048828,63.4694298805156,61.352923758120845,61.54682063658604,46296000
2020-04-23,63.03749084472656,63.879534159122194,62.50985410412235,62.76821677257481,34202000
2020-04-24,63.306766510009766,63.36181158869509,61.69012709170987,62.23561780583257,37402000
2020-04-27,63.02212142944336,64.1745987676371,62.73449772386327,64.07045614945028,44186000
2020-04-28,61.124305725097656,63.711420702689196,61.0147111939967,63.634064753405866,80700000
2020-04-29,66.55889129638672,67.45002460634528,65.7927245869815,66.6987343327068,108358000
2020-04-30,66.78304290771484,66.9466912833189,65.53336921837345,66.02233182914512,55842000
2020-05-01,65.3260726928711,67.0175974915961,64.9462166247324,65.66179886879097,48872000
2020-05-04,65.602783203125,65.68064612813664,64.26930683547664,64.87034202825359,30806000
2020-05-05,66.8980941772461,67.98858401381653,66.20433458292406,66.32681927549082,39666000
2020-05-06,66.72006225585938,67.87353091957088,66.70518581908316,67.34341219746076,31732000
2020-05-07,67.90277099609375,68.23602278801522,67.07263420682175,67.50753910772514,30652000
2020-05-08,68.64961242675781,69.25956898715928,68.03816519605402,68.52464582755636,33326000
2020-05-11,69.60420989990234,70.19631619479235,68.21122781905508,68.27519799946403,32718000
2020-05-12,68.19536590576172,70.13681640125114,68.16213984874989,69.833824423372,33918000
2020-05-13,66.8638687133789,68.69870991776949,65.8561982347185,68.24396464855478,40368000
2020-05-14,67.28688049316406,67.31216892241369,65.62263398187353,66.12944679284938,36660000
2020-05-15,68.09024047851562,68.16561392304912,66.40119733074029,66.86040707156998,41544000
2020-05-18,68.69126892089844,69.06715998167876,67.15496289864852,67.52094138012248,47094000
2020-05-19,68.15668487548828,69.05376572383527,68.12494948842443,68.70614443587316,31586000
2020-05-20,69.88043975830078,70.02276472704372,68.80235214483642,68.88863698818672,38262000
2020-05-21,69.76093292236328,70.24244974483369,69.14799496101227,69.9711931242331,30894000
2020-05-22,70.08277893066406,70.26923381967933,69.22536338810905,69.61960413209609,28544000
2020-05-26,70.4859390258789,71.66321308887383,70.38825092272327,71.50700292608954,44590000
2020-05-27,70.43187713623047,70.68330099818472,69.15840585469878,70.41799195891424,31684000
2020-05-28,70.33071899414062,71.63096943029363,69.38057178014799,69.426192345688,35170000
